Geneid,SRR21043382,SRR21043736,SRR21043784,SRR21043870,SRR21043816,SRR21043814,SRR21043817,SRR21043815
ENSG00000158825,3,7,1,0,0,2,0,0
ENSG00000164045,2,1,2,0,0,1,0,0
ENSG00000101224,848,946,1046,824,395,553,459,463
ENSG00000176386,447,407,318,266,130,222,135,173
ENSG00000099804,102,103,101,87,33,62,63,68
ENSG00000158985,47,60,57,56,21,27,28,28
ENSG00000096401,328,284,239,227,259,346,245,273
ENSG00000094804,73,146,93,93,20,18,13,22
ENSG00000170779,21,16,9,7,5,6,5,14
ENSG00000146670,2,3,3,0,0,7,0,4
ENSG00000134690,0,3,1,4,3,1,1,5
ENSG00000039068,241,232,200,157,249,345,220,301
ENSG00000062038,26,35,23,15,22,18,24,19
ENSG00000179776,0,0,0,0,1,0,0,0
ENSG00000103502,233,212,172,157,168,281,175,234
ENSG00000170312,42,21,25,18,52,89,47,53
ENSG00000008128,135,143,104,85,80,114,72,90
ENSG00000248333,159,132,104,94,71,113,81,96
ENSG00000155111,97,117,91,73,73,85,81,92
ENSG00000123374,21,24,13,13,18,26,15,12
ENSG00000135446,1518,1508,1324,1173,741,955,722,819
ENSG00000164885,31,41,32,30,50,52,47,45
ENSG00000176749,2,7,4,5,5,10,6,8
ENSG00000105810,76,82,55,48,154,286,189,254
ENSG00000124762,129,131,151,110,13,14,18,17
ENSG00000111276,314,292,253,258,224,380,240,341
ENSG00000129757,1,5,3,3,4,4,0,4
ENSG00000245848,106,95,87,76,41,48,39,45
ENSG00000221869,47,42,52,56,13,24,13,17
ENSG00000115816,702,664,536,514,406,604,347,474
ENSG00000115163,1,5,1,4,0,0,2,1
ENSG00000125817,136,152,193,134,257,325,236,294
ENSG00000117724,0,1,2,1,10,5,3,13
ENSG00000203760,13,27,15,11,11,16,27,13
ENSG00000166037,11,10,3,7,3,6,7,4
ENSG00000100422,0,0,0,0,0,0,0,0
ENSG00000198848,0,0,0,0,0,0,2,0
ENSG00000153140,78,75,68,63,107,157,95,145
ENSG00000000971,0,0,0,0,0,0,0,0
ENSG00000172757,1077,904,778,609,636,1026,773,911
ENSG00000003402,80,78,48,48,41,60,42,59
ENSG00000135346,0,0,0,0,0,4,1,5
ENSG00000163320,143,105,94,100,91,121,60,106
ENSG00000100532,32,52,60,29,19,21,26,27
ENSG00000128965,56,37,57,36,19,30,15,27
ENSG00000131778,119,92,97,99,102,180,139,150
ENSG00000111642,218,186,152,136,357,545,462,560
ENSG00000149554,39,24,41,32,19,29,29,24
ENSG00000183765,7,33,8,5,2,3,3,14
ENSG00000085872,71,69,38,46,32,50,33,31
ENSG00000064886,0,0,0,0,0,2,1,0
ENSG00000109220,30,34,27,34,17,38,27,28
ENSG00000130724,547,506,401,370,428,442,370,380
ENSG00000083937,28,44,39,22,81,56,45,46
ENSG00000254505,1606,1399,1180,1078,1029,1332,949,1193
ENSG00000176108,33,22,25,6,28,30,15,32
ENSG00000128656,10,9,4,3,6,4,10,5
ENSG00000033100,135,127,95,82,71,119,70,103
ENSG00000101204,0,0,0,0,0,0,0,0
ENSG00000147432,0,0,1,0,0,0,0,0
ENSG00000182022,9,25,20,16,16,19,23,18
ENSG00000213341,54,82,44,42,44,43,27,42
ENSG00000005194,11,10,8,8,9,14,13,11
ENSG00000079432,4,3,0,0,1,0,1,4
ENSG00000099622,30,51,69,30,43,32,41,58
ENSG00000122873,31,12,24,30,35,51,46,66
ENSG00000175216,104,129,100,97,94,142,107,102
ENSG00000217555,42,53,31,29,10,19,8,18
ENSG00000173207,43,38,49,30,11,14,9,19
ENSG00000074054,100,116,58,59,31,60,44,69
ENSG00000157322,9,1,0,4,15,21,14,20
ENSG00000188603,8,11,14,8,6,9,14,15
ENSG00000166855,86,104,124,102,67,97,96,90
ENSG00000171603,54,58,57,54,108,202,134,152
ENSG00000139182,5,6,10,7,2,7,15,5
ENSG00000175416,1144,906,772,735,699,984,692,818
ENSG00000141367,2918,3122,2777,2333,1887,2246,1643,2140
ENSG00000120885,6,6,8,5,13,20,24,12
ENSG00000133313,1,1,0,0,0,0,0,0
ENSG00000205423,100,71,32,57,35,64,32,65
ENSG00000182973,169,182,132,103,123,200,162,173
ENSG00000080802,374,331,363,252,236,335,225,319
ENSG00000155508,1051,962,766,700,837,1104,935,1044
ENSG00000137161,355,385,318,311,300,412,285,352
ENSG00000144619,0,0,0,0,0,0,0,0
ENSG00000068120,78,67,56,51,46,89,46,58
ENSG00000135775,38,45,36,45,67,66,63,74
ENSG00000164597,73,98,56,75,102,116,71,78
ENSG00000111799,12,7,3,4,88,134,98,113
ENSG00000108821,32,29,46,21,5,6,2,3
ENSG00000187498,0,0,0,0,0,0,0,0
ENSG00000134871,6,0,1,1,6,3,9,10
ENSG00000113163,267,284,225,233,111,190,141,170
ENSG00000188153,8,16,10,5,46,79,72,71
ENSG00000130635,74,78,58,52,22,20,29,23
ENSG00000204262,0,0,0,0,1,0,1,1
ENSG00000148444,641,588,567,538,732,1014,697,874
ENSG00000184432,182,202,164,141,112,119,91,95
ENSG00000105669,851,878,729,630,310,429,316,338
ENSG00000141030,256,270,240,190,169,270,168,249
ENSG00000121022,120,130,101,83,158,171,143,217
ENSG00000111652,5,4,0,1,10,2,5,11
ENSG00000111481,171,173,178,132,50,76,64,84
ENSG00000110871,16,25,37,25,11,23,30,33
ENSG00000102879,0,1,0,4,0,5,4,3
ENSG00000131143,141,175,143,119,154,142,114,162
ENSG00000126267,44,48,65,50,60,121,64,70
ENSG00000112695,326,313,314,250,242,332,216,320
ENSG00000131174,196,139,156,94,114,177,98,135
ENSG00000127184,888,811,622,622,531,842,433,703
ENSG00000214078,97,118,115,92,47,72,45,71
ENSG00000085719,380,373,307,263,407,632,519,534
ENSG00000071894,236,265,210,207,157,227,161,219
ENSG00000160917,82,96,46,53,42,54,21,35
ENSG00000149532,63,58,85,78,54,66,61,54
ENSG00000203710,0,0,0,0,0,0,0,0
ENSG00000169372,58,57,53,51,142,222,166,178
ENSG00000005339,17,24,27,27,21,35,27,36
ENSG00000143162,46,63,38,42,61,103,88,89
ENSG00000184164,35,51,35,32,34,27,14,27
ENSG00000167193,18,12,5,14,7,9,4,1
ENSG00000170275,711,583,493,433,591,820,523,697
ENSG00000105662,19,24,14,11,102,105,107,105
ENSG00000109846,7,6,3,1,0,0,0,0
ENSG00000116791,46,39,41,37,32,62,36,52
ENSG00000184371,11,19,20,21,0,1,0,1
ENSG00000108342,53,68,38,63,0,0,0,0
ENSG00000141551,229,223,228,213,277,402,254,344
ENSG00000213923,2,1,6,0,0,4,4,6
ENSG00000133275,70,69,78,78,40,69,46,66
ENSG00000070770,56,36,63,54,32,55,34,50
ENSG00000204435,14,41,27,19,16,23,22,14
ENSG00000175315,1,0,0,0,0,0,0,1
ENSG00000278289,0,0,3,0,0,0,0,0
ENSG00000169551,0,0,0,0,0,0,0,1
ENSG00000159692,99,125,97,77,145,201,147,176
ENSG00000164932,3,5,4,6,0,1,1,1
ENSG00000119326,43,51,45,60,7,20,13,18
ENSG00000168036,893,845,762,685,490,757,671,736
ENSG00000171793,51,47,31,34,70,82,68,60
ENSG00000064601,853,761,691,635,1064,1536,1060,1414
ENSG00000117984,401,440,485,351,811,581,526,515
ENSG00000100448,0,0,0,0,0,0,1,0
ENSG00000103811,45,41,16,27,42,53,30,45
ENSG00000135047,254,284,269,218,167,247,212,219
ENSG00000085733,60,69,46,67,51,69,52,48
ENSG00000112514,1035,964,1001,733,521,681,576,594
ENSG00000111249,1,1,0,0,0,0,0,0
ENSG00000107562,6,5,1,2,19,27,18,9
ENSG00000081041,11,18,3,14,12,22,11,19
ENSG00000154832,1,8,13,6,8,9,11,10
ENSG00000008283,189,258,262,153,131,214,117,185
ENSG00000140459,1,0,0,0,0,1,1,0
ENSG00000140465,476,573,490,483,98,103,98,137
ENSG00000140505,1,0,0,0,1,0,0,0
ENSG00000003137,5,0,5,0,3,5,2,4
ENSG00000135929,0,0,0,3,2,1,1,2
ENSG00000197408,0,1,0,1,1,1,0,0
ENSG00000165841,5,4,2,2,0,2,0,0
ENSG00000138109,3,0,2,0,0,4,1,1
ENSG00000130649,0,0,2,3,3,3,3,4
ENSG00000155016,0,3,0,0,1,1,0,1
ENSG00000036530,1,3,2,3,0,3,2,2
ENSG00000186204,0,1,0,1,0,3,1,5
ENSG00000186529,0,0,0,0,0,0,0,0
ENSG00000108669,0,2,0,0,2,1,0,0
ENSG00000129562,1547,1612,1366,1163,725,922,653,875
ENSG00000196730,2,7,4,5,4,5,0,5
ENSG00000117593,139,151,111,97,74,100,55,107
ENSG00000204209,504,478,360,314,241,332,226,282
ENSG00000205916,0,0,0,0,0,0,0,0
ENSG00000123454,0,0,0,0,0,0,0,0
ENSG00000143164,4,9,5,4,9,10,13,13
ENSG00000156136,8,7,19,10,13,26,10,19
ENSG00000011465,0,0,0,0,0,1,0,0
ENSG00000172795,231,217,187,128,118,137,136,140
ENSG00000129187,353,254,237,203,394,459,328,445
ENSG00000204843,0,0,0,0,0,5,2,0
ENSG00000104671,350,262,209,195,205,290,186,243
ENSG00000109184,110,118,137,103,159,196,108,178
ENSG00000077279,0,0,0,0,0,0,0,0
ENSG00000134574,57,63,90,65,32,17,36,34
ENSG00000175197,3315,3776,2893,2816,395,616,367,515
ENSG00000168209,5,8,4,11,3,2,5,3
ENSG00000204580,25,32,34,31,77,79,87,67
ENSG00000198563,158,164,144,138,79,117,93,108
ENSG00000215301,1073,1105,1055,884,658,919,746,809
ENSG00000198231,25,22,22,18,17,35,9,21
ENSG00000145833,19,22,30,18,24,19,16,20
ENSG00000213782,26,32,33,31,13,37,18,26
ENSG00000111364,192,194,155,138,105,127,106,126
ENSG00000023892,10,8,2,5,1,5,4,1
ENSG00000180483,0,0,0,0,0,0,0,0
ENSG00000171711,51,67,38,39,1,2,3,1
ENSG00000124795,453,484,409,359,305,454,320,404
ENSG00000035499,2,3,1,0,16,33,30,42
ENSG00000023697,74,70,66,45,68,102,72,88
ENSG00000175084,0,0,0,0,0,0,0,0
ENSG00000160049,4,15,15,11,4,9,8,10
ENSG00000169598,24,24,34,28,44,59,30,49
ENSG00000183628,90,67,34,50,58,75,65,81
ENSG00000117682,53,45,51,38,27,32,28,34
ENSG00000100867,76,38,77,46,48,62,44,69
ENSG00000100612,537,656,639,491,198,242,184,267
ENSG00000204560,22,32,12,10,21,29,19,22
