"gene","ensembl_id","stat","log2FoldChange","pvalue","baseMean"
"VPS54","ENSG00000143952",8.35162363781979e-05,-0.504874055134167,1.36423103560232e-06,289.717464616067
"TSPAN31","ENSG00000135452",8.35162363781979e-05,-0.533728852926061,1.35850995368394e-06,444.204153308159
"USP34","ENSG00000115464",8.37171008460425e-05,-0.617876607926889,1.37656851239706e-06,266.613895024084
"KICS2","ENSG00000174206",8.52565490374125e-05,1.00835793446553,1.4111047168676e-06,60.605353244557
"CKMT1B","ENSG00000223572",8.99221932145822e-05,-0.583813199394488,1.49805471170983e-06,193.908765506688
"BCL6","ENSG00000113916",9.41356142319895e-05,-0.637930938034184,1.5784314372521e-06,154.04290235277
"YWHAE","ENSG00000108953",9.68806929202483e-05,-0.493925630621829,1.63494029592803e-06,445.296524018708
"CTSA","ENSG00000064601",9.92601659168904e-05,-0.46369816263672,1.68583362710426e-06,1168.28687738879
"ADRM1","ENSG00000130706",0.000100894263400737,-1.04772713552877,1.7245016894544e-06,62.7700500277607
"KNSTRN","ENSG00000128944",0.000104156398798617,1.15147448711225,1.79152611520771e-06,43.9077166022056
"ACTG1","ENSG00000184009",0.000108227036780043,-0.401382232077249,1.87325031207345e-06,1047.07759765918
"SCUBE2","ENSG00000175356",0.000110693282237764,0.681202781319812,1.95186120778403e-06,155.731354561728
"RPL8","ENSG00000161016",0.000110693282237764,-0.453888373157123,1.94911441210386e-06,466.469675334175
"ANXA2","ENSG00000182718",0.000110693282237764,-0.38053644779056,1.93491647879098e-06,2567.85609140062
"CDT1","ENSG00000167513",0.000115492633665588,1.03763816866116,2.04898225023327e-06,51.4818476051735
"DDIT3","ENSG00000175197",0.000116172694280183,0.479941656661336,2.0736147291465e-06,603.008235620697
"CDK8","ENSG00000132964",0.000116732953187778,-0.880253856790287,2.09624299320328e-06,81.8917210235647
"ARL3","ENSG00000138175",0.000117493852142978,0.492113235488951,2.1226171903805e-06,495.501145362921
"TMEM120B","ENSG00000188735",0.000118788569553016,1.03138513401077,2.15885760330017e-06,50.1391814919683
"NHERF2","ENSG00000065054",0.000119911369380896,-0.615723822034087,2.19223511741361e-06,238.831635288801
"ANKRD18A","ENSG00000180071",0.000123028990643755,0.622683990887156,2.26254093568135e-06,214.091974122251
"SMAP1","ENSG00000112305",0.000134121788029286,-0.588053517781182,2.48104995164516e-06,178.617990369433
"NONO","ENSG00000147140",0.000141215523126093,-0.528648114112626,2.62754975959411e-06,548.892692365902
"RPL12","ENSG00000197958",0.000143294047661132,0.61903295691952,2.68172547007528e-06,216.362174574249
"TMED3","ENSG00000166557",0.00014550288324264,-0.389350534417351,2.73880373044345e-06,2000.27588500371
"SUMF2","ENSG00000129103",0.000149086264909502,0.558211278080981,2.8223816918177e-06,364.487704159058
"TMEM164","ENSG00000157600",0.000162955186964371,1.36946660746635,3.10256522130347e-06,31.4934016546179
"SRRM2","ENSG00000167978",0.000169488473351251,-0.897698898432711,3.24528989432837e-06,137.201531986977
"ZBTB8OS","ENSG00000176261",0.000171272827753659,-0.477721535754158,3.29798391823358e-06,729.942962760124
"SND1","ENSG00000197157",0.00017488822939198,0.455786531444749,3.38652023595461e-06,467.923614029078
"HIF1A","ENSG00000100644",0.0001797683431555,0.67434151736805,3.51991238761851e-06,168.310227859844
"TENT5C","ENSG00000183508",0.0001797683431555,0.632424582746381,3.50976572427841e-06,167.483839390802
"ST14","ENSG00000149418",0.000186375384771179,-0.498734110026139,3.6896035713031e-06,675.573887029944
"CEP55","ENSG00000138180",0.000186375384771179,1.22217408537728,3.67648124326144e-06,48.7545172742372
"SLC9A2","ENSG00000115616",0.00018710690942528,-0.506418270002128,3.72432619366632e-06,383.293023799262
"PCBP2","ENSG00000197111",0.000187180597067038,0.49479071794899,3.75007320044726e-06,494.441675565882
"GSE1","ENSG00000131149",0.000187180597067038,0.625879289266085,3.76629068092483e-06,404.076271181789
"MEF2D","ENSG00000116604",0.000190953396836094,-0.569831789565307,3.86286079709537e-06,215.591467673518
"ANLN","ENSG00000011426",0.000194422462716613,0.989327575589136,3.9540699903422e-06,54.9450177625996
"POGLUT3","ENSG00000178202",0.000202475092813391,-1.48040994106948,4.13974389244169e-06,119.757236417599
"NUDT19","ENSG00000213965",0.000203226034930362,-0.620060639545896,4.17708206801913e-06,183.479943484609
"AKR1C3","ENSG00000196139",0.000205091564480508,-0.805619292778397,4.23761237730172e-06,110.869909321116
"GORASP2","ENSG00000115806",0.000215521409851656,-0.641807462807127,4.47642910985699e-06,215.947433180526
"TST","ENSG00000128311",0.000218765378226368,0.712934347100161,4.567472738824e-06,248.197701709732
"CCDC47","ENSG00000108588",0.000220755416592696,0.441030091572679,4.63290251178959e-06,1086.70822916502
"PDCD10","ENSG00000114209",0.000233808940054957,-0.487363799120364,4.93214445161366e-06,660.800000435254
"EIF3L","ENSG00000100129",0.000236823998256374,0.561149946548112,5.02136560560898e-06,329.906917888858
"METTL9","ENSG00000197006",0.000236856926221636,-0.459326706637488,5.04768654972548e-06,678.478341568079
"GSTM3","ENSG00000134202",0.000236956521446642,-0.6225020522438,5.09747954616299e-06,170.739395494131
"RNF6","ENSG00000127870",0.000236956521446642,0.495398658746033,5.10107613239742e-06,429.051763639648
"BAG3","ENSG00000151929",0.00024108770821454,-0.550823042889818,5.2160906147672e-06,213.876724406122
"COL12A1","ENSG00000111799",0.000243923534667697,0.67065908298923,5.30383280703235e-06,150.356182480034
"ATP6V0C","ENSG00000185883",0.00025303608119594,-0.612517636729629,5.55672051955603e-06,268.133602897418
"SLC7A5","ENSG00000103257",0.00025303608119594,0.452383533207605,5.53217605439795e-06,949.453895634445
"BUB1","ENSG00000169679",0.000262562485625215,1.42269692756527,5.79432573210123e-06,29.1215751817927
"CCNB2","ENSG00000157456",0.000264006481805737,1.0063070357756,5.8547521387036e-06,48.7860227927066
"THG1L","ENSG00000113272",0.000279133964694369,0.701551556259207,6.22042370478582e-06,126.269894747191
"SHB","ENSG00000107338",0.000280550074206402,-0.449067554339615,6.28233074001788e-06,396.286066421216
"USP5","ENSG00000111667",0.000283062852378098,0.721916495513613,6.39905458532449e-06,109.035811531406
"HPRT1","ENSG00000165704",0.000283062852378098,0.600863339732987,6.39984164290594e-06,172.27206896527
"UPF3A","ENSG00000169062",0.000292565290024238,-1.00208356763635,6.64633393607637e-06,86.827103610225
"IFT25","ENSG00000081870",0.000299579591565769,-0.918054706343811,6.87814121593698e-06,60.417227479651
"ITM2B","ENSG00000136156",0.000299579591565769,-1.2931579119393,6.9019075844675e-06,28.4740667317687
"ATP5F1B","ENSG00000110955",0.000299579591565769,0.442549513310083,6.90290491167339e-06,1244.2398958525
"CPNE3","ENSG00000085719",0.000304413767976668,0.446889492129267,7.04722483199988e-06,661.978308025389
"DHDDS","ENSG00000117682",0.000313091879616478,0.993973029120291,7.28199417108858e-06,48.7488004545319
"MLST8","ENSG00000167965",0.000323851412544122,-0.919762096586744,7.56727662370515e-06,55.2388991156289
"SPC24","ENSG00000161888",0.000325065697139963,1.71654961739333,7.63081526172349e-06,18.2463086045065
"ABCA12","ENSG00000144452",0.000329006592855292,0.910227772050461,7.75891791891537e-06,57.0026655036681
"CCNT1","ENSG00000129315",0.00033294690577719,0.740480569864245,7.92387703061247e-06,98.5288807578563
"ADRA2C","ENSG00000184160",0.00033294690577719,-0.696496851840911,7.91231120241766e-06,144.968095653269
"TNKS2","ENSG00000107854",0.000341727288884626,0.599679833310339,8.16981077926248e-06,287.37270873067
"DOLPP1","ENSG00000167130",0.000346681809401073,0.735256860101876,8.32576392114218e-06,91.1964330122436
"MAL2","ENSG00000147676",0.000347451351492607,-0.533516246296264,8.38183160783765e-06,854.190853061262
"AP1S1","ENSG00000106367",0.000354153525284966,0.398502762405881,8.58182493118048e-06,740.446627335113
"MRPS34","ENSG00000074071",0.000363208300843089,-0.395359411348714,8.84053090541919e-06,1009.68749730758
"LMNA","ENSG00000160789",0.000370148601323118,0.396904666413456,9.08954267636821e-06,592.87175951113
"RRP7A","ENSG00000189306",0.000370148601323118,-0.537664286978608,9.05937665153406e-06,916.692449801375
"GGPS1","ENSG00000152904",0.000373143897848843,-0.701823523099124,9.20346264707229e-06,139.020537130952
"EIF3E","ENSG00000104408",0.000394105877312401,0.415589278420699,9.80574986822286e-06,3505.21673089427
"SYNGR2","ENSG00000108639",0.000394105877312401,0.415038714275913,9.78733044169593e-06,473.715218510556
"CHMP2A","ENSG00000130724",0.000412788771422354,-0.614520135132888,1.031525380772e-05,365.011546912189
"PCBD2","ENSG00000132570",0.000414032638032239,0.555354237028598,1.03911263547684e-05,216.484377142335
"LAD1","ENSG00000159166",0.000426971201666635,-0.45493499417046,1.07620391592737e-05,764.815747764942
"FASTKD2","ENSG00000118246",0.000440904367185592,0.596005905347961,1.11609283774804e-05,161.844277718339
"DHX15","ENSG00000109606",0.000477236845754064,-0.395292332307743,1.21322651181529e-05,1310.47764186152
"ING3","ENSG00000071243",0.000477954410999948,-1.06155948670717,1.22022112717425e-05,46.4108779588008
"NDUFV3","ENSG00000160194",0.00048756728847471,-0.455140070351355,1.2500372930388e-05,539.328859420895
"PDIA6","ENSG00000143870",0.000494122298911747,0.401122043737466,1.27218852380999e-05,869.588506169773
"COX7C","ENSG00000127184",0.000545758756474142,-0.485616835632359,1.42032296744595e-05,568.420672028963
"LDHA","ENSG00000134333",0.000545758756474142,0.600805598745594,1.42874966536935e-05,245.014524924837
"USP47","ENSG00000170242",0.000545758756474142,0.496637319473456,1.4282878445409e-05,261.169888400751
"LMNB1","ENSG00000113368",0.000545758756474142,0.912329300189314,1.42234247263156e-05,75.7310945400296
"RPL22","ENSG00000116251",0.000551359051540355,-0.353272489468687,1.44937526529972e-05,1475.94620264704
"IK","ENSG00000113141",0.000551467269255512,-0.420560221892227,1.45562541863203e-05,792.818159148606
"ATP2A3","ENSG00000074370",0.000558432899300597,-0.595037710872917,1.48133080604167e-05,222.659659521795
"ZNF808","ENSG00000198482",0.000558432899300597,-0.632558227978963,1.48609360912967e-05,129.046848748484
"IMPDH2","ENSG00000178035",0.000594801407482689,0.515976983844086,1.58931141982069e-05,259.72695576695
"INTS3","ENSG00000143624",0.000605931641684629,-0.369127963886088,1.62560630828416e-05,670.233450404853
"WBP1L","ENSG00000166272",0.000614586811191354,-0.746039559879307,1.65547507558034e-05,133.811786402509
"ZFAND3","ENSG00000156639",0.000626348886832328,-0.46886122516608,1.69393359701517e-05,294.377695038206
"P4HA1","ENSG00000122884",0.000647066195967508,1.10968661072876,1.75696251825881e-05,41.9302825776373
"PLXND1","ENSG00000004399",0.000668750412569076,-0.420672309975121,1.82307555135663e-05,425.371068877085
"ISCU","ENSG00000136003",0.000683038607781417,0.464819336866798,1.8694154886272e-05,270.307207128995
"AGR3","ENSG00000173467",0.000700237950872945,1.22937847711367,1.92406360365348e-05,27.9655988611186
"TRIQK","ENSG00000205133",0.000701013061429865,-0.417551801618102,1.93377683540259e-05,427.270895615882
"RAB10","ENSG00000084733",0.000704516252915842,-0.40660686750799,1.95106188604993e-05,2013.22716194632
"WASHC5","ENSG00000164961",0.0007241516105308,-0.375668942916042,2.0132730842321e-05,1043.04715505942
"CCDC167","ENSG00000198937",0.000745504903908527,0.565655957270374,2.08070386421895e-05,154.602172110036
"HSP90AA1","ENSG00000080824",0.000785912739117839,-0.433165544585465,2.20198398346517e-05,882.064674323927
"ZNF117","ENSG00000152926",0.000789903082823047,-0.87342741503492,2.22170923338373e-05,59.1972761979813
"ATG5","ENSG00000057663",0.000813760032908947,-0.551761591374562,2.29761324739545e-05,169.81114157513
"STC2","ENSG00000113739",0.000859206395426132,1.21303336079643,2.43522366509786e-05,28.1309563093387
"RPL19","ENSG00000108298",0.000891010054967631,-0.456780048065022,2.53500264448817e-05,696.859894276127
"TACC3","ENSG00000013810",0.00090609840272566,0.979531370820252,2.58773234876216e-05,45.47764599525
