Geneid,SRR21043408,SRR21043573,SRR21043959,SRR21043814,SRR21043817,SRR21043816
ENSG00000165272,11,22,18,12,18,8
ENSG00000086159,0,5,0,1,0,0
ENSG00000103569,0,0,0,0,0,0
ENSG00000109321,39,50,62,51,28,40
ENSG00000143761,46,121,86,74,52,31
ENSG00000004059,19,31,22,20,12,10
ENSG00000101199,143,213,190,165,128,122
ENSG00000242247,34,67,50,50,30,25
ENSG00000124198,234,353,338,227,165,123
ENSG00000132254,59,63,89,91,53,52
ENSG00000134884,289,362,319,282,208,252
ENSG00000175220,23,28,18,26,22,18
ENSG00000147256,0,0,0,0,0,0
ENSG00000196914,289,348,299,317,206,205
ENSG00000116584,29,41,45,24,19,26
ENSG00000129675,1,0,0,0,0,0
ENSG00000131089,80,87,97,53,49,44
ENSG00000054267,273,324,366,285,224,175
ENSG00000182196,329,302,424,466,254,290
ENSG00000144746,123,211,238,135,102,101
ENSG00000241553,14,30,44,23,20,6
ENSG00000162704,38,88,34,60,46,42
ENSG00000136950,247,284,362,212,155,185
ENSG00000128989,234,360,245,220,225,188
ENSG00000157399,0,0,0,0,0,0
ENSG00000104763,33,37,32,33,26,33
ENSG00000102048,23,22,27,31,20,20
ENSG00000112249,193,286,350,201,156,153
ENSG00000198356,80,127,98,115,63,76
ENSG00000066279,0,3,8,3,0,1
ENSG00000106819,2,1,3,2,1,2
ENSG00000123268,5,12,11,7,1,4
ENSG00000162772,6,27,11,7,7,4
ENSG00000169136,99,146,142,89,64,78
ENSG00000118217,49,47,88,58,31,47
ENSG00000213676,163,198,239,194,137,159
ENSG00000144848,127,206,136,188,148,137
ENSG00000138363,108,181,192,104,95,107
ENSG00000166454,129,163,142,158,113,137
ENSG00000145246,0,4,0,0,0,0
ENSG00000058063,103,132,156,91,63,73
ENSG00000143153,314,325,383,384,228,255
ENSG00000017260,238,362,523,244,182,114
ENSG00000165629,2408,2357,3347,2860,1706,2075
ENSG00000099624,82,127,120,63,61,40
ENSG00000135390,821,1450,1192,986,646,676
ENSG00000154518,260,379,361,241,182,223
ENSG00000167863,923,1242,818,1311,850,969
ENSG00000169020,1090,1722,1465,1396,858,1077
ENSG00000241468,172,463,315,199,219,131
ENSG00000106246,7,6,15,8,3,12
ENSG00000241837,677,831,808,660,417,420
ENSG00000125375,19,41,44,30,19,17
ENSG00000033627,2,6,7,2,2,7
ENSG00000117410,18,15,4,10,10,8
ENSG00000185883,236,584,390,343,318,271
ENSG00000159720,805,746,1104,1106,645,820
ENSG00000100554,397,402,521,471,273,319
ENSG00000066427,140,179,223,172,122,120
ENSG00000087586,26,22,32,18,16,12
ENSG00000178999,21,38,37,16,15,21
ENSG00000155096,90,67,117,98,63,47
ENSG00000166710,267,312,319,354,168,295
ENSG00000183778,43,47,88,43,48,33
ENSG00000109956,0,2,0,0,0,0
ENSG00000174684,0,0,0,0,0,0
ENSG00000086062,0,7,5,3,2,4
ENSG00000158470,7,16,19,5,5,6
ENSG00000027847,118,148,219,91,68,84
ENSG00000136881,7,3,4,2,1,2
ENSG00000186318,23,52,66,43,28,34
ENSG00000182240,10,21,11,8,8,9
ENSG00000002330,4,7,6,2,6,2
ENSG00000151929,214,366,268,258,211,204
ENSG00000204463,285,445,449,322,226,205
ENSG00000030110,3,9,5,9,8,6
ENSG00000095739,1199,1788,1759,1509,1147,1120
ENSG00000175334,91,129,107,143,74,113
ENSG00000105327,599,931,972,831,515,479
ENSG00000185825,380,737,575,382,259,277
ENSG00000105552,7,18,16,17,11,15
ENSG00000127152,30,29,60,16,20,15
ENSG00000171791,18,20,24,19,14,8
ENSG00000171552,1036,1225,1533,985,684,635
ENSG00000153094,362,446,602,410,289,300
ENSG00000099968,170,264,311,202,148,123
ENSG00000129473,57,96,112,45,37,45
ENSG00000258643,48,40,47,33,28,26
ENSG00000069399,178,281,426,233,200,135
ENSG00000106635,22,17,49,19,11,13
ENSG00000161267,18,33,21,32,21,18
ENSG00000176697,0,1,0,0,0,0
ENSG00000126581,70,131,119,80,70,75
ENSG00000134107,50,91,55,58,47,42
ENSG00000015475,152,136,294,210,114,134
ENSG00000110330,40,44,56,33,17,21
ENSG00000089685,3,3,3,4,0,2
ENSG00000197299,27,39,21,30,24,17
ENSG00000108578,9,23,13,7,8,6
ENSG00000095585,306,254,388,315,212,219
ENSG00000135441,58,92,130,49,48,49
ENSG00000186222,28,23,41,21,21,13
ENSG00000106605,86,171,129,82,83,39
ENSG00000168283,784,827,839,981,549,615
ENSG00000125378,38,26,27,25,10,14
ENSG00000104765,141,323,229,158,125,119
ENSG00000261236,4,12,13,5,1,1
ENSG00000012048,0,1,1,2,1,3
ENSG00000141867,124,256,274,124,118,79
ENSG00000184992,42,62,81,47,27,36
ENSG00000172270,684,1213,953,700,587,483
ENSG00000064726,975,1365,1128,1019,642,570
ENSG00000132640,217,265,288,150,146,115
ENSG00000010671,0,0,0,0,0,0
ENSG00000186470,0,2,2,0,1,0
ENSG00000156970,6,14,10,6,10,6
ENSG00000112578,63,100,80,73,49,44
ENSG00000136261,134,162,191,124,74,92
,5095,8235,6072,5835,4502,4011
ENSG00000166275,154,148,193,153,114,98
ENSG00000175573,26,35,45,21,24,11
ENSG00000151135,76,104,85,72,45,34
ENSG00000133641,2,3,2,1,0,1
ENSG00000078237,593,677,783,692,451,531
ENSG00000111678,91,113,151,104,65,78
ENSG00000179933,354,517,455,395,239,302
ENSG00000170270,13,14,18,5,16,8
ENSG00000087302,1029,1207,1356,1044,716,768
ENSG00000070761,61,109,72,62,49,35
ENSG00000177576,245,363,340,337,225,231
ENSG00000214212,7,3,5,5,3,3
ENSG00000123144,706,1083,664,803,573,642
ENSG00000183019,0,0,0,0,0,0
ENSG00000174917,5,6,5,2,4,2
ENSG00000221916,10,19,28,16,8,10
ENSG00000197223,21,27,19,13,11,10
ENSG00000143633,192,231,172,238,143,131
ENSG00000143612,932,1439,1402,1076,778,679
ENSG00000173372,0,0,0,0,0,0
ENSG00000159403,1,2,1,2,1,0
ENSG00000243649,20,12,21,17,5,12
ENSG00000157617,10,8,17,14,6,5
ENSG00000172375,3,9,4,1,6,1
ENSG00000111731,106,137,178,104,73,63
ENSG00000186825,0,0,0,0,0,0
ENSG00000186132,24,27,21,18,17,9
ENSG00000125730,1,1,3,0,0,0
ENSG00000106804,11,4,15,8,4,8
ENSG00000185127,190,192,246,211,118,163
ENSG00000204387,988,1447,1506,1021,639,684
ENSG00000112308,740,949,948,834,571,608
ENSG00000185955,6,0,3,6,0,1
ENSG00000074410,282,360,480,264,180,181
ENSG00000104267,32,57,39,39,26,25
ENSG00000107159,0,2,0,0,0,0
ENSG00000135932,515,842,610,551,373,376
ENSG00000196557,202,365,348,197,229,144
ENSG00000007402,3,1,2,9,2,4
ENSG00000116161,27,33,30,38,22,18
ENSG00000198668,56,120,126,103,61,75
ENSG00000143933,204,280,230,229,160,169
ENSG00000160014,5,10,3,0,3,4
ENSG00000179218,990,2153,838,885,655,693
ENSG00000128595,8,6,21,14,5,7
ENSG00000070808,0,0,0,0,0,1
ENSG00000118200,249,352,399,239,175,147
ENSG00000171302,40,60,70,51,42,19
ENSG00000014216,130,134,170,131,89,75
ENSG00000126247,419,533,567,462,359,334
ENSG00000108349,4,2,5,2,6,6
ENSG00000147044,89,145,146,114,63,85
ENSG00000137752,0,0,0,0,0,0
ENSG00000003400,2,1,1,1,0,2
ENSG00000106144,155,159,228,122,102,79
ENSG00000164305,24,39,26,23,16,26
ENSG00000165806,94,155,112,94,63,54
ENSG00000064012,117,155,138,93,77,89
ENSG00000132906,25,70,48,34,35,44
ENSG00000121691,83,83,92,82,51,61
ENSG00000114423,51,83,70,59,53,56
ENSG00000159228,218,293,289,195,176,159
ENSG00000159231,16,28,26,23,8,20
ENSG00000172785,976,1625,1280,1060,814,790
ENSG00000183741,529,634,633,591,464,375
ENSG00000181378,0,0,0,0,0,0
ENSG00000103021,5,8,2,8,5,7
ENSG00000104957,10,32,23,18,10,11
ENSG00000165813,0,0,0,0,0,0
ENSG00000173093,40,52,82,61,36,27
ENSG00000175602,74,101,80,85,51,73
ENSG00000110104,3,3,1,4,5,3
ENSG00000119242,74,125,84,68,47,50
ENSG00000108691,1,0,0,0,0,0
ENSG00000277632,0,0,0,0,0,1
ENSG00000275302,0,0,2,0,0,0
ENSG00000145386,34,62,36,42,16,13
ENSG00000134057,81,105,115,70,47,33
ENSG00000100814,88,127,143,60,41,32
ENSG00000157456,58,55,63,36,26,31
ENSG00000147082,2,0,0,0,0,0
ENSG00000110092,27,38,58,34,23,18
ENSG00000118971,1,0,0,0,0,0
ENSG00000166946,125,129,157,152,92,105
ENSG00000105173,9,18,11,7,6,7
ENSG00000175305,16,8,29,19,17,9
ENSG00000162063,12,24,30,18,13,12
ENSG00000113328,463,610,581,540,340,373
ENSG00000163660,59,74,76,45,43,40
ENSG00000221978,759,1051,1466,707,531,432
ENSG00000152669,8,11,20,16,14,11
ENSG00000121797,3,5,2,1,4,1
ENSG00000166226,130,191,205,128,100,99
ENSG00000163468,192,216,250,200,109,155
ENSG00000150637,1,0,0,0,0,0
ENSG00000169217,11,21,14,8,17,10
ENSG00000167775,23,21,19,25,18,12
ENSG00000167286,1,0,0,0,1,2
ENSG00000010610,0,0,0,0,0,0
ENSG00000101017,0,0,1,0,0,0
ENSG00000026508,49,72,78,58,42,54
ENSG00000117335,285,444,382,360,246,259
ENSG00000196352,696,856,1236,776,425,412
ENSG00000116815,779,717,1080,894,589,571
ENSG00000110848,0,0,1,0,1,0
ENSG00000019582,0,1,1,3,0,0
ENSG00000153563,4,4,18,1,5,3
ENSG00000123146,14,13,15,16,13,7
ENSG00000158825,1,0,0,2,0,0
ENSG00000164045,3,2,2,1,0,0
ENSG00000101224,508,870,754,553,459,395
ENSG00000176386,170,178,157,222,135,130
ENSG00000099804,53,102,85,62,63,33
ENSG00000158985,44,57,50,27,28,21
ENSG00000096401,285,389,343,346,245,259
ENSG00000094804,37,39,54,18,13,20
ENSG00000170779,6,11,33,6,5,5
ENSG00000146670,1,2,1,7,0,0
ENSG00000134690,2,12,6,1,1,3
ENSG00000039068,358,316,402,345,220,249
ENSG00000062038,19,37,42,18,24,22
ENSG00000179776,0,1,1,0,0,1
ENSG00000103502,201,216,307,281,175,168
ENSG00000170312,100,130,152,89,47,52
ENSG00000008128,110,141,152,114,72,80
ENSG00000248333,92,150,84,113,81,71
ENSG00000155111,89,118,160,85,81,73
ENSG00000123374,29,53,36,26,15,18
ENSG00000135446,987,1485,1719,955,722,741
ENSG00000164885,61,80,84,52,47,50
ENSG00000176749,8,8,19,10,6,5
ENSG00000105810,261,228,378,286,189,154
ENSG00000124762,7,15,35,14,18,13
ENSG00000111276,288,451,326,380,240,224
ENSG00000129757,1,8,3,4,0,4
ENSG00000245848,45,74,82,48,39,41
ENSG00000221869,14,18,21,24,13,13
ENSG00000115816,522,686,597,604,347,406
ENSG00000115163,1,1,1,0,2,0
ENSG00000125817,305,540,454,325,236,257
ENSG00000117724,9,21,10,5,3,10
ENSG00000203760,24,35,37,16,27,11
ENSG00000166037,5,10,8,6,7,3
ENSG00000100422,0,0,0,0,0,0
ENSG00000198848,0,0,1,0,2,0
ENSG00000153140,138,188,110,157,95,107
ENSG00000000971,0,0,0,0,0,0
ENSG00000172757,1007,1411,1523,1026,773,636
ENSG00000003402,54,68,100,60,42,41
ENSG00000135346,0,5,3,4,1,0
ENSG00000163320,100,101,116,121,60,91
ENSG00000100532,20,41,23,21,26,19
ENSG00000128965,37,47,56,30,15,19
ENSG00000131778,182,223,245,180,139,102
ENSG00000111642,620,830,779,545,462,357
ENSG00000149554,25,36,54,29,29,19
ENSG00000183765,1,3,12,3,3,2
ENSG00000085872,56,56,84,50,33,32
ENSG00000064886,1,1,1,2,1,0
ENSG00000109220,36,31,50,38,27,17
ENSG00000130724,355,666,313,442,370,428
ENSG00000083937,78,60,31,56,45,81
ENSG00000254505,1141,1699,1105,1332,949,1029
ENSG00000176108,35,43,68,30,15,28
ENSG00000128656,6,13,5,4,10,6
ENSG00000033100,102,112,166,119,70,71
ENSG00000101204,0,0,1,0,0,0
ENSG00000147432,0,0,0,0,0,0
ENSG00000182022,20,33,34,19,23,16
ENSG00000213341,41,63,62,43,27,44
ENSG00000005194,19,17,19,14,13,9
ENSG00000079432,4,3,1,0,1,1
ENSG00000099622,61,117,57,32,41,43
ENSG00000122873,31,58,52,51,46,35
ENSG00000175216,144,249,223,142,107,94
ENSG00000217555,15,22,22,19,8,10
ENSG00000173207,19,23,20,14,9,11
ENSG00000074054,72,83,188,60,44,31
ENSG00000157322,15,13,37,21,14,15
ENSG00000188603,3,12,20,9,14,6
ENSG00000166855,86,213,125,97,96,67
ENSG00000171603,181,268,336,202,134,108
ENSG00000139182,6,7,10,7,15,2
ENSG00000175416,821,1071,811,984,692,699
ENSG00000141367,2186,2703,3126,2246,1643,1887
ENSG00000120885,17,34,32,20,24,13
ENSG00000133313,1,1,1,0,0,0
ENSG00000205423,51,62,56,64,32,35
ENSG00000182973,213,324,291,200,162,123
ENSG00000080802,274,364,419,335,225,236
ENSG00000155508,1059,1604,1648,1104,935,837
ENSG00000137161,373,447,345,412,285,300
ENSG00000144619,0,0,0,0,0,0
ENSG00000068120,67,64,86,89,46,46
ENSG00000135775,90,89,114,66,63,67
ENSG00000164597,121,171,204,116,71,102
ENSG00000111799,188,292,221,134,98,88
ENSG00000108821,8,10,8,6,2,5
ENSG00000187498,0,0,1,0,0,0
ENSG00000134871,6,9,2,3,9,6
ENSG00000113163,156,264,252,190,141,111
ENSG00000188153,82,119,94,79,72,46
ENSG00000130635,29,23,49,20,29,22
ENSG00000204262,1,0,0,0,1,1
ENSG00000148444,931,1097,1019,1014,697,732
ENSG00000184432,120,152,148,119,91,112
ENSG00000105669,370,521,501,429,316,310
ENSG00000141030,246,188,270,270,168,169
ENSG00000121022,218,224,307,171,143,158
ENSG00000111652,6,12,24,2,5,10
ENSG00000111481,100,95,119,76,64,50
ENSG00000110871,31,47,64,23,30,11
ENSG00000102879,4,7,6,5,4,0
ENSG00000131143,163,299,207,142,114,154
ENSG00000126267,100,117,87,121,64,60
ENSG00000112695,315,484,473,332,216,242
ENSG00000131174,148,212,155,177,98,114
ENSG00000127184,593,510,644,842,433,531
ENSG00000214078,98,85,99,72,45,47
ENSG00000085719,700,1258,1138,632,519,407
ENSG00000071894,199,204,310,227,161,157
ENSG00000160917,26,32,50,54,21,42
ENSG00000149532,67,109,130,66,61,54
ENSG00000203710,0,0,1,0,0,0
ENSG00000169372,194,243,254,222,166,142
ENSG00000005339,37,58,50,35,27,21
ENSG00000143162,92,84,145,103,88,61
ENSG00000184164,38,55,48,27,14,34
ENSG00000167193,11,14,10,9,4,7
ENSG00000170275,685,779,885,820,523,591
ENSG00000105662,115,140,163,105,107,102
ENSG00000109846,0,0,0,0,0,0
ENSG00000116791,46,44,28,62,36,32
ENSG00000184371,0,1,2,1,0,0
ENSG00000108342,0,2,3,0,0,0
ENSG00000141551,339,303,480,402,254,277
ENSG00000213923,5,1,4,4,4,0
ENSG00000133275,64,66,92,69,46,40
ENSG00000070770,47,48,74,55,34,32
ENSG00000204435,12,79,39,23,22,16
ENSG00000175315,0,2,1,0,0,0
ENSG00000278289,0,0,0,0,0,0
ENSG00000169551,1,0,1,0,0,0
ENSG00000159692,189,283,309,201,147,145
ENSG00000164932,1,1,2,1,1,0
ENSG00000119326,17,12,14,20,13,7
ENSG00000168036,818,1411,1282,757,671,490
ENSG00000171793,81,142,140,82,68,70
ENSG00000064601,1239,1239,1466,1536,1060,1064
ENSG00000117984,631,1239,1084,581,526,811
ENSG00000100448,0,0,0,0,1,0
ENSG00000103811,41,26,57,53,30,42
ENSG00000135047,246,317,372,247,212,167
ENSG00000085733,77,134,116,69,52,51
ENSG00000112514,534,1126,962,681,576,521
ENSG00000111249,0,0,1,0,0,0
ENSG00000107562,27,31,37,27,18,19
ENSG00000081041,18,42,36,22,11,12
ENSG00000154832,14,12,15,9,11,8
ENSG00000008283,165,271,288,214,117,131
ENSG00000140459,0,0,0,1,1,0
ENSG00000140465,120,264,218,103,98,98
ENSG00000140505,0,3,0,0,0,1
ENSG00000003137,0,2,3,5,2,3
ENSG00000135929,0,2,2,1,1,2
ENSG00000197408,1,1,0,1,0,1
ENSG00000165841,2,3,2,2,0,0
ENSG00000138109,0,1,0,4,1,0
ENSG00000130649,4,6,10,3,3,3
ENSG00000155016,2,0,3,1,0,1
ENSG00000036530,1,2,3,3,2,0
ENSG00000186204,3,7,9,3,1,0
ENSG00000186529,0,0,0,0,0,0
ENSG00000108669,0,4,3,1,0,2
ENSG00000129562,784,1037,738,922,653,725
ENSG00000196730,4,3,3,5,0,4
ENSG00000117593,129,98,125,100,55,74
ENSG00000204209,356,410,402,332,226,241
ENSG00000205916,0,0,0,0,0,0
ENSG00000123454,0,0,0,0,0,0
ENSG00000143164,17,35,20,10,13,9
ENSG00000156136,26,16,28,26,10,13
ENSG00000011465,0,0,0,1,0,0
ENSG00000172795,156,179,305,137,136,118
ENSG00000129187,447,506,517,459,328,394
ENSG00000204843,1,0,1,5,2,0
ENSG00000104671,240,248,263,290,186,205
ENSG00000109184,151,229,180,196,108,159
ENSG00000077279,0,0,0,0,0,0
ENSG00000134574,53,115,87,17,36,32
ENSG00000175197,728,1147,1310,616,367,395
ENSG00000168209,3,12,11,2,5,3
ENSG00000204580,106,159,115,79,87,77
ENSG00000198563,118,211,276,117,93,79
ENSG00000215301,736,1156,934,919,746,658
ENSG00000198231,17,36,19,35,9,17
ENSG00000145833,14,37,18,19,16,24
ENSG00000213782,19,35,29,37,18,13
ENSG00000111364,160,240,212,127,106,105
ENSG00000023892,0,3,1,5,4,1
ENSG00000180483,0,0,0,0,0,0
ENSG00000171711,2,1,6,2,3,1
ENSG00000124795,341,489,398,454,320,305
ENSG00000035499,36,43,52,33,30,16
ENSG00000023697,78,172,158,102,72,68
ENSG00000175084,0,0,1,0,0,0
ENSG00000160049,8,9,12,9,8,4
ENSG00000169598,41,54,98,59,30,44
ENSG00000183628,84,135,109,75,65,58
ENSG00000117682,39,76,117,32,28,27
ENSG00000100867,90,97,79,62,44,48
ENSG00000100612,210,340,322,242,184,198
ENSG00000204560,29,55,61,29,19,21
ENSG00000130826,57,55,39,47,29,52
ENSG00000150768,249,360,371,304,193,193
ENSG00000091140,1,1,5,3,0,0
ENSG00000132535,21,45,52,19,30,15
ENSG00000126787,47,52,38,23,27,18
ENSG00000135164,16,12,22,15,10,9
ENSG00000104093,69,111,102,89,83,58
ENSG00000086061,148,239,123,129,118,105
ENSG00000069345,117,172,135,102,87,59
ENSG00000103423,34,93,68,21,31,26
ENSG00000090520,457,853,485,503,373,387
ENSG00000164031,261,458,340,313,202,259
ENSG00000135924,1,0,1,0,0,2
ENSG00000105993,404,739,584,372,296,279
ENSG00000007923,33,43,49,40,18,26
ENSG00000102580,418,586,567,452,338,295
ENSG00000106976,30,41,30,22,18,11
ENSG00000087470,221,361,362,206,168,120
ENSG00000130816,6,9,5,1,4,1
ENSG00000119772,42,96,84,43,29,18
ENSG00000067334,114,161,193,116,101,64
ENSG00000167130,92,180,176,76,65,49
ENSG00000204348,25,31,47,35,28,28
ENSG00000117543,39,85,62,42,41,44
ENSG00000000419,983,1437,1253,1058,774,723
ENSG00000136908,29,36,64,45,28,17
ENSG00000177990,9,9,3,3,4,2
ENSG00000175550,62,100,33,47,44,31
ENSG00000184845,0,2,5,1,1,1
ENSG00000149295,0,0,0,0,0,1
ENSG00000151577,0,0,2,0,0,0
ENSG00000046604,39,61,82,52,30,34
ENSG00000149636,3,19,11,17,10,8
ENSG00000129480,187,120,205,181,131,129
ENSG00000169718,8,27,10,11,15,12
ENSG00000120129,146,161,262,202,103,102
ENSG00000144048,160,221,202,198,171,176
ENSG00000112679,56,56,66,50,42,38
ENSG00000108861,415,431,628,462,304,324
ENSG00000120875,136,176,244,156,117,99
ENSG00000139318,0,0,0,0,0,0
ENSG00000004975,83,138,141,74,66,40
ENSG00000088986,54,65,89,88,49,84
ENSG00000165169,308,321,479,395,209,259
ENSG00000143479,12,16,34,13,10,4
ENSG00000101412,0,0,0,0,0,0
ENSG00000007968,0,0,0,0,0,1
ENSG00000145088,26,31,36,30,12,19
ENSG00000117395,562,668,502,621,405,426
ENSG00000147155,94,94,130,99,64,120
ENSG00000122882,145,162,220,145,81,88
ENSG00000104823,5,20,9,10,12,10
ENSG00000249751,0,0,0,4,1,0
ENSG00000134109,103,124,141,72,77,58
ENSG00000107223,1221,1453,1159,1520,923,1063
ENSG00000078401,20,25,26,29,15,17
ENSG00000074266,19,9,19,17,10,11
ENSG00000167658,999,1324,1378,1094,723,874
ENSG00000169242,665,905,1227,758,510,423
ENSG00000090776,1,0,2,0,2,0
ENSG00000100842,0,0,0,0,0,0
ENSG00000138798,13,43,7,4,9,4
ENSG00000146648,1,2,0,5,0,0
ENSG00000269858,149,191,216,135,108,96
ENSG00000120738,9,22,22,16,6,12
ENSG00000173812,2159,2523,3105,2389,1476,1750
ENSG00000198692,0,0,0,0,0,0
ENSG00000134001,597,716,819,621,353,399
ENSG00000125977,92,194,80,98,82,80
ENSG00000184110,103,162,162,97,85,58
ENSG00000100353,125,187,157,96,78,74
ENSG00000104408,3709,5472,5019,3558,2371,2318
ENSG00000084623,208,369,278,186,166,274
ENSG00000100129,281,529,642,301,230,194
ENSG00000161960,500,778,837,515,385,391
ENSG00000187840,470,574,714,554,302,372
ENSG00000158417,35,33,78,45,19,20
ENSG00000006744,9,24,19,9,3,4
ENSG00000066044,15,13,48,18,7,5
ENSG00000109381,76,80,101,101,69,66
ENSG00000111145,88,133,140,58,62,46
ENSG00000102890,9,5,6,5,2,2
ENSG00000110675,1,3,0,0,0,0
ENSG00000130165,59,153,107,84,55,52
ENSG00000066322,53,88,78,52,43,35
ENSG00000170522,12,37,14,22,13,11
ENSG00000104412,195,269,175,213,131,145
ENSG00000125746,95,160,134,93,95,73
ENSG00000149499,0,0,0,0,0,0
ENSG00000106991,3,1,3,2,0,4
ENSG00000074800,487,456,764,447,339,198
ENSG00000111674,125,163,239,148,76,84
ENSG00000145293,364,616,511,397,297,292
ENSG00000132199,23,34,46,24,13,8
ENSG00000120533,1223,1712,1207,1450,996,1130
ENSG00000163508,10,17,18,2,5,2
ENSG00000100393,98,145,208,105,82,70
ENSG00000079819,13,2,11,8,2,4
ENSG00000224032,555,955,818,583,356,371
ENSG00000044524,2,5,7,0,2,1
ENSG00000072134,0,1,2,1,1,0
ENSG00000187266,2,4,2,1,0,5
ENSG00000136628,2,12,7,3,4,2
ENSG00000065361,309,329,378,313,200,284
ENSG00000104884,41,69,95,59,40,45
