Geneid,SRR21043405,SRR21043570,SRR21043956,SRR21043814,SRR21043815,SRR21043816
ENSG00000169692,125,80,115,95,90,77
ENSG00000138678,15,11,19,17,12,14
ENSG00000188157,849,870,936,1082,880,846
ENSG00000135744,0,0,0,0,0,0
ENSG00000144891,0,0,0,2,1,0
ENSG00000177674,47,29,46,34,28,32
ENSG00000156709,265,194,218,214,162,144
ENSG00000163568,0,0,0,0,0,0
ENSG00000197976,77,56,95,40,38,28
ENSG00000105127,300,221,279,304,232,196
ENSG00000011243,28,13,20,24,14,8
ENSG00000085662,0,1,1,0,0,0
ENSG00000187134,9,9,7,8,4,6
ENSG00000196139,125,70,67,136,112,111
ENSG00000122787,0,1,0,1,0,0
ENSG00000142208,3775,2519,2892,2868,2424,2074
ENSG00000105221,50,19,42,29,20,17
ENSG00000117020,0,0,0,0,1,0
ENSG00000163631,0,0,0,0,0,0
ENSG00000059573,6,11,15,14,14,4
ENSG00000165092,0,0,0,0,0,0
ENSG00000111275,4,4,4,3,3,2
ENSG00000159423,55,53,73,47,51,42
ENSG00000164904,2,0,1,0,0,1
ENSG00000143149,84,49,63,50,45,39
ENSG00000149925,2104,1511,2129,2045,1703,1477
ENSG00000109107,15,11,21,7,9,7
ENSG00000253710,68,34,64,49,33,19
ENSG00000159063,9,5,2,4,4,3
ENSG00000162551,0,0,0,0,0,0
ENSG00000123505,155,167,163,170,138,99
ENSG00000162066,149,130,198,160,131,73
ENSG00000144233,115,75,106,64,78,49
ENSG00000243480,6,3,3,3,4,1
ENSG00000214174,5,8,8,17,8,7
ENSG00000153107,149,100,130,99,92,52
ENSG00000141552,42,19,26,30,20,11
ENSG00000089053,1551,933,1219,1147,912,820
ENSG00000088448,792,510,747,576,556,442
ENSG00000132466,22,7,20,5,5,8
ENSG00000215559,2,1,3,5,8,2
ENSG00000251056,65,32,55,36,23,22
ENSG00000206192,1,0,0,0,0,0
ENSG00000105186,154,151,170,174,116,118
ENSG00000196912,72,38,64,18,14,7
ENSG00000160746,116,94,122,82,76,59
ENSG00000164111,641,555,433,636,602,442
ENSG00000138279,360,283,248,152,172,145
ENSG00000166747,217,102,162,110,70,64
ENSG00000106367,1117,1008,1200,714,571,507
ENSG00000183020,17,8,18,8,7,12
ENSG00000161203,20,14,18,13,11,5
ENSG00000132842,238,145,183,107,94,97
ENSG00000221838,58,33,49,40,25,22
ENSG00000011132,15,12,26,20,17,10
ENSG00000163697,239,188,261,186,177,143
ENSG00000171388,0,0,0,0,1,0
ENSG00000110244,0,0,0,1,1,0
ENSG00000239713,0,0,0,1,0,0
ENSG00000110245,0,0,0,0,0,0
ENSG00000189058,29,38,22,80,69,85
ENSG00000130203,0,1,0,2,0,0
ENSG00000184831,48,64,48,44,30,34
ENSG00000256053,484,375,360,447,383,292
ENSG00000142192,326,250,179,432,362,234
ENSG00000062725,3663,2909,3021,2996,2718,2002
ENSG00000157500,2,6,4,2,8,1
ENSG00000165272,6,6,6,12,9,8
ENSG00000086159,0,1,0,1,0,0
ENSG00000103569,0,0,0,0,0,0
ENSG00000109321,236,210,200,51,32,40
ENSG00000143761,76,60,41,74,44,31
ENSG00000004059,26,20,35,20,16,10
ENSG00000101199,184,113,165,165,142,122
ENSG00000242247,42,46,67,50,33,25
ENSG00000124198,323,240,307,227,165,123
ENSG00000132254,63,57,68,91,71,52
ENSG00000134884,223,346,228,282,265,252
ENSG00000175220,29,24,19,26,22,18
ENSG00000147256,2,5,5,0,0,0
ENSG00000196914,319,299,270,317,273,205
ENSG00000116584,52,41,41,24,21,26
ENSG00000129675,0,0,0,0,0,0
ENSG00000131089,166,66,120,53,66,44
ENSG00000054267,398,299,366,285,272,175
ENSG00000182196,400,296,242,466,370,290
ENSG00000144746,198,162,228,135,117,101
ENSG00000241553,46,18,20,23,11,6
ENSG00000162704,35,37,34,60,50,42
ENSG00000136950,396,237,331,212,199,185
ENSG00000128989,251,202,227,220,232,188
ENSG00000157399,0,0,0,0,0,0
ENSG00000104763,40,19,13,33,36,33
ENSG00000102048,28,20,24,31,22,20
ENSG00000112249,315,196,270,201,180,153
ENSG00000198356,104,96,75,115,87,76
ENSG00000066279,12,7,6,3,0,1
ENSG00000106819,3,1,1,2,2,2
ENSG00000123268,5,6,9,7,9,4
ENSG00000162772,4,10,8,7,13,4
ENSG00000169136,163,113,167,89,94,78
ENSG00000118217,53,46,62,58,58,47
ENSG00000213676,149,207,199,194,179,159
ENSG00000144848,148,173,107,188,173,137
ENSG00000138363,147,119,202,104,96,107
ENSG00000166454,122,174,80,158,139,137
ENSG00000145246,0,3,1,0,0,0
ENSG00000058063,247,126,176,91,93,73
ENSG00000143153,406,333,337,384,298,255
ENSG00000017260,543,239,484,244,159,114
ENSG00000165629,3513,2307,2651,2860,2449,2075
ENSG00000099624,124,61,106,63,51,40
ENSG00000135390,1241,875,1010,986,857,676
ENSG00000154518,340,387,351,241,223,223
ENSG00000167863,979,968,684,1311,1100,969
ENSG00000169020,1440,1196,1160,1396,1163,1077
ENSG00000241468,260,246,174,199,172,131
ENSG00000106246,10,5,4,8,2,12
ENSG00000241837,870,698,724,660,620,420
ENSG00000125375,23,30,33,30,21,17
ENSG00000033627,5,4,5,2,4,7
ENSG00000117410,7,7,16,10,10,8
ENSG00000185883,337,259,242,343,264,271
ENSG00000159720,789,696,765,1106,919,820
ENSG00000100554,414,324,375,471,425,319
ENSG00000066427,206,199,188,172,165,120
ENSG00000087586,59,61,65,18,14,12
ENSG00000178999,79,74,82,16,18,21
ENSG00000155096,159,83,76,98,86,47
ENSG00000166710,298,324,251,354,288,295
ENSG00000183778,45,24,49,43,25,33
ENSG00000109956,0,0,0,0,0,0
ENSG00000174684,0,0,0,0,0,0
ENSG00000086062,1,6,5,3,4,4
ENSG00000158470,10,7,16,5,4,6
ENSG00000027847,176,96,164,91,85,84
ENSG00000136881,4,1,5,2,5,2
ENSG00000186318,69,21,50,43,36,34
ENSG00000182240,7,6,8,8,3,9
ENSG00000002330,3,2,4,2,0,2
ENSG00000151929,299,189,208,258,274,204
ENSG00000204463,349,303,350,322,257,205
ENSG00000030110,3,3,1,9,6,6
ENSG00000095739,1451,1150,1239,1509,1407,1120
ENSG00000175334,74,105,69,143,93,113
ENSG00000105327,614,462,546,831,715,479
ENSG00000185825,508,458,500,382,317,277
ENSG00000105552,18,14,16,17,10,15
ENSG00000127152,46,30,40,16,19,15
ENSG00000171791,40,19,31,19,11,8
ENSG00000171552,1340,872,1065,985,824,635
ENSG00000153094,481,309,455,410,391,300
ENSG00000099968,295,171,204,202,158,123
ENSG00000129473,83,44,64,45,53,45
ENSG00000258643,61,26,45,33,23,26
ENSG00000069399,257,184,287,233,196,135
ENSG00000106635,13,30,25,19,20,13
ENSG00000161267,30,25,22,32,11,18
ENSG00000176697,0,0,0,0,0,0
ENSG00000126581,95,72,116,80,73,75
ENSG00000134107,79,51,56,58,36,42
ENSG00000015475,247,129,266,210,178,134
ENSG00000110330,38,54,43,33,35,21
ENSG00000089685,10,16,5,4,2,2
ENSG00000197299,88,67,84,30,34,17
ENSG00000108578,8,9,8,7,10,6
ENSG00000095585,296,209,275,315,253,219
ENSG00000135441,100,66,90,49,54,49
ENSG00000186222,30,13,15,21,25,13
ENSG00000106605,143,89,111,82,69,39
ENSG00000168283,882,687,653,981,855,615
ENSG00000125378,15,28,33,25,15,14
ENSG00000104765,218,203,246,158,130,119
ENSG00000261236,2,4,11,5,1,1
ENSG00000012048,10,9,6,2,6,3
ENSG00000141867,317,168,312,124,126,79
ENSG00000184992,65,78,84,47,51,36
ENSG00000172270,1041,857,885,700,620,483
ENSG00000064726,1360,1145,1099,1019,842,570
ENSG00000132640,326,217,305,150,155,115
ENSG00000010671,0,0,0,0,0,0
ENSG00000186470,1,7,5,0,1,0
ENSG00000156970,24,20,37,6,5,6
ENSG00000112578,95,86,73,73,57,44
ENSG00000136261,161,151,145,124,104,92
,6811,5351,4378,5835,5144,4011
ENSG00000166275,170,124,150,153,129,98
ENSG00000175573,24,25,29,21,20,11
ENSG00000151135,88,71,83,72,48,34
ENSG00000133641,0,2,6,1,0,1
ENSG00000078237,691,616,635,692,650,531
ENSG00000111678,131,85,107,104,96,78
ENSG00000179933,557,384,415,395,313,302
ENSG00000170270,15,14,14,5,9,8
ENSG00000087302,1365,1090,1239,1044,949,768
ENSG00000070761,63,46,69,62,47,35
ENSG00000177576,340,263,239,337,291,231
ENSG00000214212,6,4,5,5,4,3
ENSG00000123144,717,756,640,803,691,642
ENSG00000183019,0,0,0,0,0,0
ENSG00000174917,7,5,8,2,4,2
ENSG00000221916,25,14,13,16,10,10
ENSG00000197223,25,15,12,13,8,10
ENSG00000143633,227,209,165,238,165,131
ENSG00000143612,1159,1020,934,1076,981,679
ENSG00000173372,0,0,0,0,0,0
ENSG00000159403,0,0,1,2,0,0
ENSG00000243649,22,13,20,17,13,12
ENSG00000157617,15,2,18,14,8,5
ENSG00000172375,4,1,3,1,2,1
ENSG00000111731,206,99,146,104,83,63
ENSG00000186825,1,0,0,0,2,0
ENSG00000186132,27,19,14,18,13,9
ENSG00000125730,2,1,5,0,1,0
ENSG00000106804,29,16,20,8,12,8
ENSG00000185127,243,169,220,211,191,163
ENSG00000204387,1438,1002,1125,1021,926,684
ENSG00000112308,1012,788,935,834,704,608
ENSG00000185955,1,1,1,6,0,1
ENSG00000074410,705,435,603,264,234,181
ENSG00000104267,60,51,41,39,29,25
ENSG00000107159,0,0,0,0,2,0
ENSG00000135932,477,412,423,551,469,376
ENSG00000196557,203,175,223,197,208,144
ENSG00000007402,3,1,7,9,4,4
ENSG00000116161,24,25,18,38,27,18
ENSG00000198668,67,84,83,103,82,75
ENSG00000143933,291,279,257,229,188,169
ENSG00000160014,14,4,8,0,1,4
ENSG00000179218,1133,1530,965,885,759,693
ENSG00000128595,14,9,14,14,7,7
ENSG00000070808,0,0,0,0,0,1
ENSG00000118200,493,234,312,239,164,147
ENSG00000171302,60,35,38,51,29,19
ENSG00000014216,137,83,80,131,167,75
ENSG00000126247,498,366,416,462,420,334
ENSG00000108349,4,5,1,2,0,6
ENSG00000147044,132,79,115,114,71,85
ENSG00000137752,0,0,0,0,0,0
ENSG00000003400,0,1,0,1,0,2
ENSG00000106144,205,159,197,122,116,79
ENSG00000164305,42,31,28,23,30,26
ENSG00000165806,115,115,102,94,91,54
ENSG00000064012,176,121,125,93,80,89
ENSG00000132906,39,29,33,34,41,44
ENSG00000121691,88,85,81,82,83,61
ENSG00000114423,79,58,44,59,58,56
ENSG00000159228,246,225,244,195,202,159
ENSG00000159231,37,22,22,23,14,20
ENSG00000172785,1803,1150,1326,1060,943,790
ENSG00000183741,420,346,397,591,523,375
ENSG00000181378,0,0,0,0,0,0
ENSG00000103021,13,3,10,8,4,7
ENSG00000104957,21,13,14,18,11,11
ENSG00000165813,0,0,0,0,0,0
ENSG00000173093,90,47,93,61,48,27
ENSG00000175602,127,95,92,85,75,73
ENSG00000110104,10,3,6,4,0,3
ENSG00000119242,61,55,71,68,65,50
ENSG00000108691,1,2,0,0,0,0
ENSG00000277632,0,0,0,0,0,1
ENSG00000275302,0,0,2,0,0,0
ENSG00000145386,132,127,92,42,21,13
ENSG00000134057,209,140,178,70,56,33
ENSG00000100814,177,119,134,60,58,32
ENSG00000157456,146,113,88,36,28,31
ENSG00000147082,0,0,0,0,0,0
ENSG00000110092,75,46,60,34,38,18
ENSG00000118971,0,0,0,0,0,0
ENSG00000166946,123,131,111,152,132,105
ENSG00000105173,8,1,8,7,7,7
ENSG00000175305,43,32,38,19,17,9
ENSG00000162063,32,32,31,18,13,12
ENSG00000113328,822,401,504,540,449,373
ENSG00000163660,84,52,71,45,53,40
ENSG00000221978,1453,811,1211,707,644,432
ENSG00000152669,16,19,20,16,8,11
ENSG00000121797,4,1,4,1,2,1
ENSG00000166226,181,172,161,128,124,99
ENSG00000163468,291,214,268,200,186,155
ENSG00000150637,1,1,0,0,0,0
ENSG00000169217,10,8,15,8,9,10
ENSG00000167775,25,14,29,25,11,12
ENSG00000167286,0,0,1,0,3,2
ENSG00000010610,0,0,0,0,0,0
ENSG00000101017,0,0,0,0,0,0
ENSG00000026508,108,86,96,58,46,54
ENSG00000117335,370,286,277,360,295,259
ENSG00000196352,1090,509,880,776,626,412
ENSG00000116815,1459,914,1119,894,754,571
ENSG00000110848,0,0,0,0,2,0
ENSG00000019582,0,0,0,3,2,0
ENSG00000153563,21,11,9,1,7,3
ENSG00000123146,20,15,22,16,12,7
ENSG00000158825,0,2,0,2,0,0
ENSG00000164045,4,2,3,1,0,0
ENSG00000101224,740,531,540,553,463,395
ENSG00000176386,180,133,129,222,173,130
ENSG00000099804,68,53,54,62,68,33
ENSG00000158985,59,27,40,27,28,21
ENSG00000096401,336,359,341,346,273,259
ENSG00000094804,53,35,85,18,22,20
ENSG00000170779,25,13,19,6,14,5
ENSG00000146670,9,11,14,7,4,0
ENSG00000134690,13,17,29,1,5,3
ENSG00000039068,595,364,430,345,301,249
ENSG00000062038,21,30,57,18,19,22
ENSG00000179776,0,0,0,0,0,1
ENSG00000103502,192,198,243,281,234,168
ENSG00000170312,388,286,327,89,53,52
ENSG00000008128,148,110,111,114,90,80
ENSG00000248333,119,123,121,113,96,71
ENSG00000155111,147,106,116,85,92,73
ENSG00000123374,53,40,54,26,12,18
ENSG00000135446,1689,1257,1526,955,819,741
ENSG00000164885,96,58,72,52,45,50
ENSG00000176749,7,13,14,10,8,5
ENSG00000105810,242,151,203,286,254,154
ENSG00000124762,14,5,15,14,17,13
ENSG00000111276,430,342,320,380,341,224
ENSG00000129757,2,2,5,4,4,4
ENSG00000245848,69,52,60,48,45,41
ENSG00000221869,10,16,21,24,17,13
ENSG00000115816,739,598,578,604,474,406
ENSG00000115163,9,4,2,0,1,0
ENSG00000125817,350,395,338,325,294,257
ENSG00000117724,35,30,39,5,13,10
ENSG00000203760,76,67,60,16,13,11
ENSG00000166037,6,12,4,6,4,3
ENSG00000100422,0,0,0,0,0,0
ENSG00000198848,0,0,1,0,0,0
ENSG00000153140,198,142,132,157,145,107
ENSG00000000971,0,0,0,0,0,0
ENSG00000172757,1688,952,1322,1026,911,636
ENSG00000003402,113,47,75,60,59,41
ENSG00000135346,0,0,1,4,5,0
ENSG00000163320,142,56,100,121,106,91
ENSG00000100532,43,24,22,21,27,19
ENSG00000128965,28,25,38,30,27,19
ENSG00000131778,264,200,223,180,150,102
ENSG00000111642,973,735,732,545,560,357
ENSG00000149554,105,71,76,29,24,19
ENSG00000183765,10,13,8,3,14,2
ENSG00000085872,77,56,103,50,31,32
ENSG00000064886,0,1,1,2,0,0
ENSG00000109220,53,30,38,38,28,17
ENSG00000130724,311,391,300,442,380,428
ENSG00000083937,35,105,36,56,46,81
ENSG00000254505,1385,1227,1105,1332,1193,1029
ENSG00000176108,54,33,67,30,32,28
ENSG00000128656,8,7,20,4,5,6
ENSG00000033100,192,101,127,119,103,71
ENSG00000101204,0,0,2,0,0,0
ENSG00000147432,0,0,0,0,0,0
ENSG00000182022,21,18,12,19,18,16
ENSG00000213341,43,31,54,43,42,44
ENSG00000005194,28,14,13,14,11,9
ENSG00000079432,1,0,0,0,4,1
ENSG00000099622,48,44,44,32,58,43
ENSG00000122873,49,18,24,51,66,35
ENSG00000175216,284,211,239,142,102,94
ENSG00000217555,21,29,18,19,18,10
ENSG00000173207,47,29,37,14,19,11
ENSG00000074054,177,75,153,60,69,31
ENSG00000157322,17,14,23,21,20,15
ENSG00000188603,8,9,8,9,15,6
ENSG00000166855,136,102,110,97,90,67
ENSG00000171603,258,151,225,202,152,108
ENSG00000139182,15,10,6,7,5,2
ENSG00000175416,833,868,803,984,818,699
ENSG00000141367,2936,2152,2986,2246,2140,1887
ENSG00000120885,18,21,15,20,12,13
ENSG00000133313,0,0,1,0,0,0
ENSG00000205423,89,54,58,64,65,35
ENSG00000182973,346,234,288,200,173,123
ENSG00000080802,433,264,357,335,319,236
ENSG00000155508,1989,1499,1804,1104,1044,837
ENSG00000137161,437,339,333,412,352,300
ENSG00000144619,0,0,0,0,0,0
ENSG00000068120,51,49,51,89,58,46
ENSG00000135775,107,58,104,66,74,67
ENSG00000164597,138,131,128,116,78,102
ENSG00000111799,470,398,364,134,113,88
ENSG00000108821,9,1,8,6,3,5
ENSG00000187498,0,0,0,0,0,0
ENSG00000134871,7,5,7,3,10,6
ENSG00000113163,243,134,192,190,170,111
ENSG00000188153,104,57,71,79,71,46
ENSG00000130635,62,29,49,20,23,22
ENSG00000204262,0,0,5,0,1,1
ENSG00000148444,1109,1009,850,1014,874,732
ENSG00000184432,136,114,125,119,95,112
ENSG00000105669,489,436,479,429,338,310
ENSG00000141030,361,212,217,270,249,169
ENSG00000121022,394,198,287,171,217,158
ENSG00000111652,10,11,5,2,11,10
ENSG00000111481,118,47,87,76,84,50
ENSG00000110871,43,34,45,23,33,11
ENSG00000102879,8,7,5,5,3,0
ENSG00000131143,195,191,184,142,162,154
ENSG00000126267,99,63,56,121,70,60
ENSG00000112695,403,280,293,332,320,242
ENSG00000131174,156,152,148,177,135,114
ENSG00000127184,729,592,417,842,703,531
ENSG00000214078,109,79,101,72,71,47
ENSG00000085719,1278,900,1132,632,534,407
ENSG00000071894,311,175,234,227,219,157
ENSG00000160917,37,25,32,54,35,42
ENSG00000149532,105,73,80,66,54,54
ENSG00000203710,0,0,0,0,0,0
ENSG00000169372,261,170,193,222,178,142
ENSG00000005339,65,41,66,35,36,21
ENSG00000143162,134,93,137,103,89,61
ENSG00000184164,50,51,55,27,27,34
ENSG00000167193,11,7,18,9,1,7
ENSG00000170275,911,749,794,820,697,591
ENSG00000105662,142,90,87,105,105,102
ENSG00000109846,0,0,0,0,0,0
ENSG00000116791,79,51,23,62,52,32
ENSG00000184371,1,1,0,1,1,0
ENSG00000108342,0,2,0,0,0,0
ENSG00000141551,481,281,437,402,344,277
ENSG00000213923,7,4,5,4,6,0
ENSG00000133275,85,49,59,69,66,40
ENSG00000070770,47,40,71,55,50,32
ENSG00000204435,49,21,29,23,14,16
ENSG00000175315,1,0,1,0,1,0
ENSG00000278289,0,2,0,0,0,0
ENSG00000169551,0,0,0,0,1,0
ENSG00000159692,270,233,235,201,176,145
ENSG00000164932,1,0,2,1,1,0
ENSG00000119326,24,16,17,20,18,7
ENSG00000168036,1359,876,1155,757,736,490
ENSG00000171793,159,121,135,82,60,70
ENSG00000064601,1191,930,973,1536,1414,1064
ENSG00000117984,2061,1692,2417,581,515,811
ENSG00000100448,0,0,0,0,0,0
ENSG00000103811,46,23,36,53,45,42
ENSG00000135047,335,257,320,247,219,167
ENSG00000085733,91,112,117,69,48,51
ENSG00000112514,755,548,665,681,594,521
ENSG00000111249,0,1,0,0,0,0
ENSG00000107562,77,74,84,27,9,19
ENSG00000081041,8,10,9,22,19,12
ENSG00000154832,19,15,15,9,10,8
ENSG00000008283,221,178,198,214,185,131
ENSG00000140459,0,0,1,1,0,0
ENSG00000140465,104,103,134,103,137,98
ENSG00000140505,0,1,0,0,0,1
ENSG00000003137,6,2,8,5,4,3
ENSG00000135929,0,0,0,1,2,2
ENSG00000197408,2,0,0,1,0,1
ENSG00000165841,2,3,0,2,0,0
ENSG00000138109,0,0,0,4,1,0
ENSG00000130649,8,1,6,3,4,3
ENSG00000155016,2,3,4,1,1,1
ENSG00000036530,0,0,2,3,2,0
ENSG00000186204,7,6,5,3,5,0
ENSG00000186529,0,0,0,0,0,0
ENSG00000108669,0,1,0,1,0,2
ENSG00000129562,936,643,590,922,875,725
ENSG00000196730,7,1,2,5,5,4
ENSG00000117593,193,129,141,100,107,74
ENSG00000204209,583,495,573,332,282,241
ENSG00000205916,0,0,0,0,0,0
ENSG00000123454,0,0,0,0,0,0
ENSG00000143164,29,13,15,10,13,9
ENSG00000156136,33,17,23,26,19,13
ENSG00000011465,0,0,0,1,0,0
ENSG00000172795,209,157,228,137,140,118
ENSG00000129187,501,438,424,459,445,394
ENSG00000204843,0,0,0,5,0,0
ENSG00000104671,287,237,232,290,243,205
ENSG00000109184,165,211,167,196,178,159
ENSG00000077279,1,0,0,0,0,0
ENSG00000134574,99,53,90,17,34,32
ENSG00000175197,876,717,918,616,515,395
ENSG00000168209,4,5,7,2,3,3
ENSG00000204580,125,83,91,79,67,77
ENSG00000198563,314,121,297,117,108,79
ENSG00000215301,835,770,726,919,809,658
ENSG00000198231,24,15,23,35,21,17
ENSG00000145833,12,23,10,19,20,24
ENSG00000213782,23,34,14,37,26,13
ENSG00000111364,245,184,251,127,126,105
ENSG00000023892,3,0,6,5,1,1
ENSG00000180483,0,0,0,0,0,0
ENSG00000171711,4,3,1,2,1,1
ENSG00000124795,473,429,438,454,404,305
ENSG00000035499,88,46,60,33,42,16
ENSG00000023697,186,104,130,102,88,68
ENSG00000175084,0,0,0,0,0,0
ENSG00000160049,15,10,8,9,10,4
ENSG00000169598,88,55,86,59,49,44
ENSG00000183628,106,88,106,75,81,58
ENSG00000117682,101,33,68,32,34,27
ENSG00000100867,165,123,135,62,69,48
ENSG00000100612,355,254,269,242,267,198
ENSG00000204560,41,34,40,29,22,21
ENSG00000130826,31,71,38,47,48,52
ENSG00000150768,458,287,361,304,254,193
ENSG00000091140,0,1,1,3,2,0
ENSG00000132535,46,33,39,19,24,15
ENSG00000126787,150,129,97,23,39,18
ENSG00000135164,35,6,17,15,22,9
ENSG00000104093,94,71,84,89,87,58
ENSG00000086061,158,118,127,129,118,105
ENSG00000069345,150,96,111,102,106,59
ENSG00000103423,49,46,63,21,36,26
ENSG00000090520,562,622,524,503,412,387
ENSG00000164031,415,289,309,313,264,259
ENSG00000135924,1,0,0,0,0,2
ENSG00000105993,664,590,552,372,347,279
ENSG00000007923,41,36,51,40,55,26
ENSG00000102580,650,432,454,452,360,295
ENSG00000106976,47,21,24,22,23,11
ENSG00000087470,300,201,267,206,173,120
ENSG00000130816,3,8,3,1,4,1
ENSG00000119772,65,43,78,43,28,18
ENSG00000067334,266,100,183,116,91,64
ENSG00000167130,167,139,181,76,66,49
ENSG00000204348,40,31,28,35,43,28
ENSG00000117543,46,53,47,42,49,44
ENSG00000000419,1264,1054,1083,1058,892,723
ENSG00000136908,74,16,45,45,28,17
ENSG00000177990,9,3,7,3,3,2
ENSG00000175550,54,59,60,47,47,31
ENSG00000184845,1,1,0,1,1,1
ENSG00000149295,0,0,0,0,0,1
ENSG00000151577,1,0,0,0,0,0
ENSG00000046604,96,70,75,52,48,34
ENSG00000149636,24,11,25,17,4,8
ENSG00000129480,245,167,151,181,166,129
ENSG00000169718,15,17,20,11,13,12
ENSG00000120129,177,81,151,202,148,102
ENSG00000144048,240,187,184,198,185,176
ENSG00000112679,58,50,44,50,48,38
ENSG00000108861,545,282,423,462,384,324
ENSG00000120875,129,88,159,156,167,99
ENSG00000139318,1,0,1,0,2,0
ENSG00000004975,124,83,87,74,82,40
ENSG00000088986,55,93,58,88,60,84
ENSG00000165169,726,466,573,395,300,259
ENSG00000143479,33,23,22,13,10,4
ENSG00000101412,2,0,2,0,1,0
ENSG00000007968,2,0,0,0,0,1
ENSG00000145088,47,27,45,30,18,19
ENSG00000117395,643,567,525,621,502,426
ENSG00000147155,58,170,107,99,87,120
ENSG00000122882,167,125,197,145,125,88
ENSG00000104823,13,6,6,10,13,10
ENSG00000249751,0,0,0,4,0,0
ENSG00000134109,112,92,120,72,65,58
ENSG00000107223,1289,1151,1089,1520,1276,1063
ENSG00000078401,39,8,23,29,16,17
ENSG00000074266,19,12,16,17,22,11
ENSG00000167658,1223,1248,1243,1094,916,874
ENSG00000169242,748,512,731,758,581,423
ENSG00000090776,0,1,4,0,0,0
ENSG00000100842,0,0,2,0,0,0
ENSG00000138798,11,7,18,4,4,4
ENSG00000146648,4,0,3,5,4,0
ENSG00000269858,195,147,125,135,123,96
ENSG00000120738,4,8,17,16,10,12
ENSG00000173812,3123,2336,2586,2389,2065,1750
ENSG00000198692,0,0,0,0,0,0
ENSG00000134001,840,649,830,621,462,399
ENSG00000125977,116,105,78,98,82,80
ENSG00000184110,117,84,131,97,67,58
ENSG00000100353,156,118,132,96,108,74
ENSG00000104408,6854,4036,5023,3558,3029,2318
ENSG00000084623,246,221,286,186,162,274
ENSG00000100129,668,372,525,301,275,194
ENSG00000161960,812,638,819,515,511,391
ENSG00000187840,589,484,528,554,479,372
ENSG00000158417,53,47,50,45,37,20
ENSG00000006744,24,14,17,9,3,4
ENSG00000066044,34,12,27,18,14,5
ENSG00000109381,131,69,80,101,95,66
ENSG00000111145,163,107,132,58,62,46
ENSG00000102890,6,1,7,5,3,2
ENSG00000110675,0,1,0,0,0,0
ENSG00000130165,94,85,74,84,79,52
ENSG00000066322,74,66,71,52,56,35
ENSG00000170522,25,24,27,22,12,11
ENSG00000104412,213,224,182,213,169,145
ENSG00000125746,136,104,136,93,106,73
ENSG00000149499,1,0,0,0,0,0
ENSG00000106991,2,2,1,2,3,4
ENSG00000074800,596,323,450,447,374,198
ENSG00000111674,195,150,217,148,120,84
ENSG00000145293,616,437,510,397,336,292
ENSG00000132199,40,20,44,24,15,8
ENSG00000120533,1516,1450,1174,1450,1307,1130
ENSG00000163508,8,8,5,2,7,2
ENSG00000100393,195,88,179,105,94,70
ENSG00000079819,6,2,5,8,2,4
ENSG00000224032,867,597,637,583,488,371
ENSG00000044524,0,1,1,0,0,1
ENSG00000072134,3,2,0,1,0,0
ENSG00000187266,0,1,3,1,4,5
ENSG00000136628,8,11,3,3,4,2
ENSG00000065361,307,220,241,313,328,284
ENSG00000104884,81,48,80,59,47,45
